Date,Close,High,Low,Open,Volume,RSI,RSI_2,RSI_above_70,RSI_below_30,RSI_cross_down_70,RSI_cross_up_30,SMA_50,EMA_50,RSI_2_above_90,RSI_2_below_10,RSI_2_cross_90,RSI_2_cross_10,RSI_slope,RSI_divergence,Bollinger_Middle,Bollinger_Upper,Bollinger_Lower,Bollinger_Strong,Bollinger_2pct_Lower,Momentum,Volatility,CCI,ROC,Williams_%R,TRIX,TSI,MACD,MACD_Signal,MACD_Hist,ADX,VWAP,ATR,Stochastic_K,Stochastic_D,Stoch_RSI,double_top,head_and_shoulders,cup_and_handle,triple_top,triple_bottm,bullish_engulfing,bearish_engulfing,Short_Momentum,Volatility_Breakout,RSI_cross_50,Trend_5D,Trend_10D,Volume_Trend,RSI_Delta,MACD_Delta,Bollinger_Width,Momentum_Change,Volatility_Change,Target_Tomorrow,Target_3_Days,Target_Next_Week,Close_Normal
2020-03-27 00:00:00,36.38999938964844,-1.2206352489097791,-1.209234908564525,-1.2158936261229794,-0.6549740966679422,-1.1350661042384818,-0.3084983767970043,0,0,0,0,-1.028752140622992,-1.0701274641191831,0,0,0,0,-0.3619562923546179,1,-1.165947943593341,-1.021781464687735,-1.3257539269024476,0,0,-0.2666893204178617,0.03284574933986499,-0.5214407708881352,-1.6076361021668388,-0.6561646142435769,-2.6365720498784126,-1.624979438834903,-0.9563109200034756,-1.0580231555561757,0.12980909162670218,1.6650765279034796,-1.7156647737983548,-0.7518422150096066,-0.6561646142435771,-0.6701533567639874,0.9205640589017381,0.0,1.0,0.0,0.0,0.0,0,0,-0.11933002168723877,0,0,1.7885503199162425,-0.9511883795543985,-1.3180452449235753,-0.3619562923546179,0.4205906614730939,0.03284574936103249,-0.375276851370862,-0.25301531563156054,0.06787582473567576,-0.06540261357608744,-0.08079138983292486,-1.2231790633719588
2020-03-30 00:00:00,38.86000061035156,-1.2204798908135737,-1.2057876509146261,-1.2123273997843074,-0.6914957139971347,-0.9527932516121432,0.4917676251296317,0,0,0,0,-1.0346636401440084,-1.0773739044391621,0,0,0,0,0.4739907475345025,0,-1.1825452096962428,-1.0580044131366457,-1.3167941049104697,0,0,0.20667820245139204,-0.09818499328479116,-0.4451549715482337,-0.12298198173642656,-0.36727677591394753,-2.674548241800365,-1.5589111788540042,-0.8901563885575883,-1.035513241844005,0.27039302858582165,1.596021543599381,-1.7214370144032158,-0.7929058294368699,-0.36727677591394775,-0.5083948735544184,1.328774498500365,0.0,1.0,0.0,0.0,0.0,0,0,0.5560077706082832,0,0,1.884800599167043,0.9114871914629838,-1.0194779414472748,0.4739907475345025,0.5475770558849844,-0.09818499334806663,0.32893961893797985,-0.9207174388147767,0.024575347435867735,-0.12326301699159982,0.033710693206854755,-1.2035552711064925
2020-03-31 00:00:00,39.814998626708984,-1.1925160853901862,-1.1839112885529564,-1.1983002630063468,-0.38132815924512947,-0.8806430195174586,0.7413397888313001,0,0,0,0,-1.0405522845477866,-1.0840246225688133,0,0,0,0,0.19183722651490323,0,-1.196226196297221,-1.0881573027312625,-1.309030342914052,0,0,0.07815614534580206,-0.20797968844568182,-0.29802835738041306,-0.5461956315659635,0.4057072709895823,-2.684904077833747,-1.4918204449633978,-0.8222662809123187,-1.003032100340383,0.38719429879736944,1.4622177351687669,-1.7316440757145917,-0.8230510451973673,0.40570727098958187,-0.21779540593675534,1.328774498500365,0.0,0.0,0.0,0.0,0.0,0,0,2.1376420565885086e-05,0,0,0.5063692086760013,1.457323400830581,-0.6336663589885125,0.19183722651490323,0.5618593028928766,-0.20797968857971436,-0.08969622755923637,-0.7714633107613706,-0.14579933455734514,-0.15986432458394503,0.025995224993372305,-1.1959679539303514
2020-04-01 00:00:00,34.0099983215332,-1.2297234753013455,-1.2233671566915651,-1.2174786189658584,-0.5264563353958274,-1.1816700283398087,-1.1029943196184806,0,0,0,0,-1.0475282132474169,-1.092308287741836,0,0,0,0,-0.7643084952340164,1,-1.214941834839466,-1.1382084547318445,-1.2871088702007105,0,0,-0.49531385644802417,-0.41157158166889823,-0.5061155845952148,0.14239067214195647,-0.24316779717134873,-2.6887497470180564,-1.4785789928128956,-0.7966284061830341,-0.9715815549346741,0.3751220710006584,1.395280560421369,-1.741251256995472,-0.8348905213110295,-0.24316779717134895,-0.0709403555765249,0.5630587879630058,0.0,1.0,0.0,0.0,0.0,0,0,-0.6386505007007606,0,0,-0.5096315967170316,1.246213492856906,-0.6533801604956463,-0.7643084952340164,0.21416104144178819,-0.41157158193413623,-0.3991735231780468,-1.430701760596833,0.0017642274699268701,0.18112320351136116,0.25286688365913046,-1.242087817813378
2020-04-02 00:00:00,34.06999969482422,-1.2466571225778889,-1.2329247707652309,-1.2396287949378355,-0.5671305564446657,-1.1766524998593795,-1.063500602474952,0,0,0,0,-1.0545294470501492,-1.1002475291114528,0,0,0,0,0.019831433255718428,0,-1.2309120315787019,-1.1832816904082566,-1.2653677403339991,0,0,0.002231019022937554,-0.5996393950466875,-0.5329278845529868,0.4638473127173252,0.03834636598607994,-2.684751864428468,-1.4667489476564863,-0.7672195879059868,-0.9401515745890474,0.37488117537678667,1.3464644732206423,-1.7497665472546475,-0.8704378378285714,0.03834636598607972,0.07329273404698623,0.5758217636194549,0.0,1.0,0.0,0.0,0.0,0,0,-1.1422644442455583,0,0,-1.0221348310347598,0.48663385117454644,-0.5717309194377251,0.019831433255718428,0.24519254972194035,-0.599639395433126,0.3457558370770291,-1.3215932739486378,-0.018197796813568902,0.19900202054674118,0.2782506494614525,-1.2416111158282792
2020-04-03 00:00:00,33.45000076293945,-1.2430063110274052,-1.2364210772972977,-1.221758090572265,-0.6634922581441387,-1.2103658986554227,-1.2142675458103254,0,0,0,0,-1.061836785225474,-1.108077689321767,0,0,0,0,-0.07940401401798294,1,-1.2448683653946893,-1.2250738962938552,-1.2432833213410006,0,0,-0.05545535273055612,-0.7785668031865702,-0.5034871296215753,1.0199033253978973,-0.05958398388937676,-2.6741884957441115,-1.4616618290696934,-0.7395006548795421,-0.9090983059207371,0.37046843871743285,1.2910844555812504,-1.756472886135637,-0.8956686224238182,-0.05958398388937698,-0.09215738044015347,0.49006574054786345,0.0,1.0,0.0,0.0,0.0,0,1,-1.4608403228668136,0,0,-0.6376378287339761,0.7170603673902893,-0.2710439359513861,-0.07940401401798294,0.23128629854570748,-0.7785668036883189,-0.040427461183807974,-1.257351412737587,0.20089677885601737,0.2738415437514975,0.45112107050552547,-1.2465369151121573
2020-04-06 00:00:00,40.16999816894531,-1.2098381130914797,-1.2020462869433164,-1.2154181192007485,-0.39112404494275543,-0.6334890219027038,1.0244733069022054,0,0,0,0,-1.0675752337876852,-1.1134085263058024,0,0,0,0,1.4850356561848335,0,-1.2503270938778643,-1.2402590698633993,-1.2361360206685903,0,0,0.5672175404932001,-0.8415080368523546,0.04522460310313995,1.3064174178629762,1.0018560659051439,-2.6347603814121627,-1.3645612328509604,-0.6669077858217813,-0.8687799182472759,0.47899847043434773,1.1505840732389117,-1.7649479743111787,-0.8940500289616773,1.0018560659051434,0.35055315521952257,1.328774498500365,0.0,0.0,0.0,0.0,0.0,0,0,1.5070973959640577,0,0,0.13914515527512641,1.4929411156590333,1.2219192783160868,1.4850356561848335,0.6005588426401314,-0.8415080373946656,0.4327868729601377,-0.44216132772201194,0.016928064131739917,0.08414242524731433,0.38312182986962223,-1.193147535376389
2020-04-07 00:00:00,40.849998474121094,-1.1791555854317874,-1.1675734611488648,-1.161687076468837,-0.42711327717968567,-0.5782197745763723,1.0864332730084052,0,0,0,0,-1.0722965969372584,-1.1183084750308088,0,0,0,0,0.14858517468691437,0,-1.2591141183170707,-1.2803567463428527,-1.204533186168332,0,0,0.05482730258229296,-1.0377818950426736,0.5659553638858301,1.7712924461187278,0.8253759347226349,-2.569697756492296,-1.273922312869016,-0.5982602100056076,-0.8218905160762048,0.5559702191449032,0.9453287163879932,-1.7723555251530019,-0.9165375898385395,0.8253759347226348,0.630408258634481,1.328774498500365,0.0,0.0,0.0,0.0,0.0,0,0,1.6627136900372785,0,0,0.08680336145977671,0.4394225660297316,-0.34983050665463916,0.14858517468691437,0.5680925915962589,-1.0377818957114737,-0.35669035100210594,-1.3792681338937922,0.04308450922820594,0.18824976079932898,0.3906977599835347,-1.187745034107412
2020-04-08 00:00:00,42.61000061035156,-1.1909547705995776,-1.1679819006015806,-1.1762689562071216,-0.6460300271179359,-0.43087138253493956,1.2428889681911135,0,0,0,0,-1.0773705936393532,-1.1224421051443705,1,0,1,0,0.38450813736624095,0,-1.264014109756049,-1.3050704486376727,-1.1838883745333992,0,0,0.14644694840667177,-1.1615092418882276,0.7885667704287821,1.6934665384010479,1.084578924605292,-2.478404729063822,-1.1726182998939183,-0.5266419762644428,-0.7691110000622298,0.6249660131364518,0.755545377180295,-1.7765014366324914,-0.9529998065084908,1.0845789246052917,1.0372542550236181,1.328774498500365,0.0,0.0,0.0,0.0,0.0,0,0,2.314113009594305,0,0,1.6259023833025277,0.7247865732217591,-0.6239567475697979,0.38450813736624095,0.5925384616627983,-1.1615092426367641,0.06342024300547758,-0.8693867017414691,0.022060516621551597,0.30391928132930873,0.4043651559594326,-1.1737620789498708
2020-04-09 00:00:00,43.54999923706055,-1.1734074543982935,-1.155728530048512,-1.159705842973044,-0.6055687601060025,-0.35031955865140507,1.3082848440322923,0,0,0,0,-1.0825196873280734,-1.1261069772921697,1,0,0,0,0.21336358226224003,0,-1.262096721401652,-1.2996088517780595,-1.186562927828186,0,0,0.07688370420018875,-1.1386259226646436,0.9783831018921477,0.7020164839483682,1.1311413593342758,-2.3639259892947626,-1.0733630969828072,-0.45870885620820306,-0.7124050070796261,0.6709600980158901,0.5358679159516869,-1.780714236771323,-0.9802839665855368,1.1311413593342754,1.0832260337214956,1.328774498500365,0.0,0.0,0.0,0.0,0.0,0,0,0.6629817433499593,0,0,1.7981060395317827,0.37388321276653586,-0.3701780446799462,0.21336358226224003,0.5622132567429567,-1.1386259233984328,-0.048688253060790575,0.16104267381984266,0.11458098199506656,0.30447766632671625,0.3499426393903982,-1.166293929693204
2020-04-13 00:00:00,48.540000915527344,-1.1459873874958617,-1.1448638910289963,-1.1612115695466059,-0.6380442507340016,0.059470035673085675,1.4180256214469742,0,0,0,0,-1.0870875894413963,-1.1280002456419909,1,0,0,0,1.0569286530358346,0,-1.2602557064475157,-1.2915699514107173,-1.1927192148060128,1,0,0.42045705242992426,-1.0997005057111138,1.3379190507265417,1.3562913789472937,1.3710994775084977,-2.214925360248903,-0.9166349572575035,-0.36877209353717233,-0.6478669671939887,0.7627033663238326,0.36184978587815403,-1.7833027123994702,-0.986565369489773,1.3710994775084975,1.2772765809550486,1.328774498500365,0.0,0.0,0.0,0.0,0.0,0,0,1.569126580135441,1,1,2.970860263215847,1.4897171780905232,-0.1198164130903999,1.0569286530358346,0.7432836465130441,-1.0997005064198175,0.2386631031476695,0.2737919654625576,0.14462299805021347,0.2327976725160262,0.21611037630643948,-1.1266491086616237
2020-04-14 00:00:00,55.560001373291016,-1.0790295888707158,-1.0744478324807705,-1.0909174135806168,-0.13344966028781116,0.5521551901300615,1.440515781938933,0,0,0,0,-1.0901682299403697,-1.1275291403547587,1,0,0,0,1.269321656901462,0,-1.2507893548198223,-1.263697287067599,-1.2070897643474874,1,0,0.5926676578522064,-0.9812141050825827,1.9518960840556119,1.6537938141375628,1.1884002821351645,-2.0165671226110597,-0.6853392110750263,-0.24975675905898737,-0.5708641496403722,0.90871365662857,0.32989628143842914,-1.7852227616229541,-0.9632976542011629,1.1884002821351642,1.314193792076921,1.328774498500365,0.0,0.0,0.0,0.0,0.0,0,0,2.575908073926781,1,0,2.509552908369216,1.9520842453828604,0.4294320935592694,1.269321656901462,0.9825744050140723,-0.9812141057149276,0.11947415341326585,0.8329734829151442,0.02249819958789461,0.05813533949603292,-0.05921527779351214,-1.0708762493075636
2020-04-15 00:00:00,56.810001373291016,-1.0750680314962944,-1.0613775830222703,-1.0812489844471558,-0.45181594546065557,0.632957500632489,1.4425506663296157,0,0,0,0,-1.0947981695071296,-1.126668723518634,1,0,0,0,0.2140053730328169,0,-1.2400125876329673,-1.2398072321607294,-1.2133826820003737,1,0,0.10318200778570898,-0.893889288183721,1.709296040475043,2.3326738406586838,1.2823262196516216,-1.7808996720694992,-0.47778386455364474,-0.14588005625332992,-0.48711685206436733,0.9877173510589338,0.30702493970140776,-1.7859830681061455,-0.9802326988939891,1.2823262196516212,1.3679527058453176,1.328774498500365,0.0,0.0,0.0,0.0,0.0,0,0,2.5807682279174333,1,0,2.5609480746779796,1.9381041388769642,-0.30112863620287067,0.2140053730328169,0.8579969436582999,-0.8938892887597896,-0.340759386519692,0.6139593270902018,0.053335657561195134,0.03907758057280354,0.016088675022919406,-1.0609451852553564
2020-04-16 00:00:00,59.84000015258789,-1.049061684748347,-1.0376877208215645,-1.0494700124763763,-0.1270610391806638,0.8271687144132354,1.4466194205493168,0,0,0,0,-1.10055457570594,-1.1248535750085689,1,0,0,0,0.5045789284064927,0,-1.2266109687873938,-1.2170908242647187,-1.2122308396580208,1,0,0.2541843978166092,-0.8277113843403111,1.6556447230622677,2.239308705879609,1.263413127639777,-1.5120744258476144,-0.2644438770818299,-0.043767972274699966,-0.3983501622409681,1.0465136600438991,0.3300378976258404,-1.7855584955085881,-0.9920780512118339,1.2634131276397769,1.3296611653797294,1.328774498500365,0.0,0.0,0.0,0.0,0.0,0,0,1.9568692879630976,1,0,2.653667790756015,3.5424326361081526,1.9847992766902431,0.5045789284064927,0.8434757016803599,-0.827711384873731,0.1047230769725713,0.4653316658223474,-0.01754677864945055,-0.126504005272748,-0.04796121197470698,-1.036872295691111
2020-04-17 00:00:00,58.790000915527344,-1.046405129455746,-1.032132857011219,-1.0220497481500965,-0.29508177429863985,0.7187107189723075,0.6559867895205869,0,0,0,0,-1.1050326877679493,-1.1234521490075966,0,0,0,0,-0.2709128159219651,1,-1.215142816624332,-1.1987866904272058,-1.209788026450818,0,0,-0.09193350909266787,-0.7779656727034604,1.3543419626715187,1.9612423171922453,1.117899157832201,-1.230820973395178,-0.10174914298076405,0.02994281944965989,-0.31162271234575245,1.0226263495882946,0.3559015510515749,-1.785659615246761,-1.0060046869140071,1.1178991578322008,1.3045920952756036,1.1832468330760952,0.0,0.0,0.0,0.0,0.0,0,0,0.43661742090904176,0,0,2.2844650330813567,3.378844469521065,0.9675182522565007,-0.2709128159219651,0.609758350945081,-0.7779656732048216,-0.24104196572711584,0.349840658186357,0.004082290526145308,-0.01813236733269545,0.006633770770114628,-1.0452143834335246
2020-04-20 00:00:00,59.029998779296875,-1.0462575348196217,-1.0283343420552231,-1.0516097482795796,-0.6218597439292283,0.7356483609896106,0.7382134176377851,0,0,0,0,-1.1104266660757334,-1.1220273866228359,0,0,0,0,0.05037286052238584,0,-1.2028707288881777,-1.1849014437209193,-1.1998532084226357,0,0,0.017500636381982307,-0.7593213126217632,1.1285977534141065,3.099232673392172,1.1414540049646598,-0.9486519679493217,0.03753900142776974,0.08873663278506556,-0.22970674316066717,0.9662654810678311,0.38018455017633507,-1.7856599375281423,-1.0227992640143222,1.1414540049646595,1.2545001930452944,1.2059735623554746,0.0,0.0,0.0,0.0,0.0,0,0,0.2707396779294554,0,0,1.3765459637057198,3.5677095861796224,-0.16598041285111398,0.05037286052238584,0.48700489878419867,-0.7593213131111088,0.07581086811204184,0.13124983446704672,-0.11451801560775372,-0.0348974691037303,0.04455363582080293,-1.043307636107534
2020-04-21 00:00:00,52.27000045776367,-1.0740582483182495,-1.0911124239118075,-1.0539872224282862,-0.2730410314789814,0.05075624840702714,-1.3309425970079307,0,0,0,0,-1.1165944780858188,-1.1228638048519484,0,0,0,0,-1.7478384012570125,1,-1.1939590945309786,-1.1815957054590764,-1.1839375233888374,0,0,-0.576329070965027,-0.786893640200764,0.5618325553864898,2.214305813649065,0.4267714691476194,-0.7021864996324827,0.05440233027997967,0.09081412683108768,-0.1637310754715221,0.779543494445777,0.22892326764365745,-1.7884209357905383,-0.9941719423018794,0.4267714691476194,0.9570038254889194,0.28699336355652344,0.0,0.0,0.0,0.0,0.0,0,0,-1.1704738377668953,0,0,-0.491265323986904,1.3321793428348383,-0.48997760070624147,-1.7478384012570125,0.02028008326887804,-0.7868936407078789,-0.4133344305143178,-0.1935766865738403,0.10434280692384698,0.13219819756832937,0.0799693948453931,-1.0970148171667016
2020-04-22 00:00:00,57.7239990234375,-1.0710288395210605,-1.0500146335359521,-1.0693615834723984,-0.599180138998855,0.4665612299872444,0.2807132813186947,0,0,0,0,-1.122358394294678,-1.1218881697981293,0,0,0,0,1.0723411331085533,0,-1.1854679186893478,-1.1703111278041032,-1.1792169127284875,0,0,0.4598192361291941,-0.7638192640846446,0.7109324996676167,3.055371121374428,1.0033807136857473,-0.4682409494122126,0.1425401213216993,0.1258325951352388,-0.10348509927099918,0.7124268606882865,0.09527285867364174,-1.788688598509303,-0.9937452167042949,1.0033807136857469,0.9162829017744841,0.844915607971489,0.0,0.0,0.0,0.0,0.0,0,0,-0.22721273466911282,0,0,0.01959725268872249,1.8716560159811113,-0.652744734042629,1.0723411331085533,0.29135497540134475,-0.7638192645768893,0.7203738916599524,0.16238548631603023,-0.013062120010573618,0.06818655828707375,0.10179473962463653,-1.0536836098896192
