Date,RSI,RSI_2,RSI_above_70,RSI_below_30,RSI_slope,RSI_divergence,RSI_cross_down_70,RSI_cross_up_30,SMA_50,EMA_50,Bollinger_Upper,Bollinger_Lower,Bollinger_Middle,Momentum,Volatility,Bollinger_Strong,MACD,MACD_Signal,MACD_Hist,ADX,VWAP,ATR,Bollinger_2pct_Lower,RSI_2_above_90,RSI_2_below_10,RSI_2_cross_90,RSI_2_cross_10,Stochastic_K,Stochastic_D,Stoch_RSI,CCI,ROC,Williams_%R,TRIX,TSI,RSI_cross_50,Volatility_Breakout,Short_Momentum,Trend_5D,Trend_10D,Volume_Trend,RSI_Delta,MACD_Delta,Bollinger_Width,Momentum_Change,Volatility_Change,Volume,double_top,head_and_shoulders,cup_and_handle,triple_top,triple_bottm,bullish_engulfing,bearish_engulfing,Close,Target_Tomorrow,Target_3_Days,Target_Next_Week,Predicted_Tomorrow,Predicted_3_Days,Predicted_Next_Week,Predicted_Direction_Tomorrow,Predicted_Direction_3_Days,Predicted_Direction_Next_Week,Actual_Direction_Tomorrow,Actual_Direction_3_Days,Actual_Direction_Next_Week
2021-03-09,-0.9166043289134942,67.71871250591919,0,0,9.962883368658929,0,0,0,46.07711250305176,44.67915543483952,56.94083444702704,36.04076574218195,46.490800094604495,2.342133569130289,1.495511340708445,0,-2.1349634416671393,-1.063487714015506,-1.0714757276516333,29.1558814556786,25.178560738919618,1.1653434333997448,0,0,0,0,0,32.43490883950757,20.30300532272658,0.3864198362266156,-87.05475597812345,-18.317119788030364,-67.56509116049243,-0.2995430296773327,-18.0148184906842,0,0,0.06798060163424857,-0.07287501887331516,-0.1066360527640069,0.14328921797417427,9.962883368658929,0.021391509953396337,20.900068704845097,2.9929709893121914,0.08698233934706598,-0.4016159466012309,0.0,0.0,0.0,0.0,0.0,0,0,41.29642868041992,40.944332122802734,42.695159912109375,44.78362274169922,40.733348965644836,39.95778167247772,39.1916081905365,0,0,0,0,1,1
2021-03-10,-0.9635984386757185,61.65554540086946,0,0,-0.5556210227880172,1,0,0,46.05362335205078,44.53269177554397,56.37163731328669,35.52859614618597,45.95011672973633,-0.2163239523477815,1.4861877414714113,0,-2.1219611186170795,-1.2751823949358205,-0.846778723681259,29.562513496291274,25.21813531904097,1.1001738786287394,0,0,0,0,0,30.199066216602272,22.468191778420167,0.40784961712529655,-70.45043991006811,-12.213028017243142,-69.80093378339772,-0.3732637553098212,-17.51669305671078,0,0,0.013490850283137457,0.006521145287159635,-0.1350994639029115,-0.12166756499025666,-0.5556210227880172,0.013002323050059772,20.843041167100722,-1.8028013341370057,-0.07002861425525507,-0.18010478689730333,0.0,0.0,0.0,0.0,0.0,0,0,40.944332122802734,43.785213470458984,44.06013488769531,45.34793472290039,40.26518499851227,39.27264058589935,38.316163301467896,0,0,0,1,1,1
2021-03-11,-0.4768086162337922,84.31600795483928,0,0,5.755416165908414,0,0,0,46.061678161621096,44.503378900834754,55.706497321842114,35.43311335015496,45.56980533599854,1.5208061301150113,1.3930528174924592,0,-1.8609692068005188,-1.3923397573087604,-0.46862944949175844,29.29343388490916,25.25448706458376,1.1181493958433248,0,0,0,0,0,58.83453115450117,40.48950207020366,1.0,-33.57187830120513,-5.27962735168396,-41.16546884549882,-0.422322088603683,-15.063239878853004,0,0,0.18511747169014137,0.13234388829938148,0.03276458852522279,-0.6321251966265868,5.755416165908414,0.2609919118165607,20.273383971687153,1.2248445067252307,-0.6157257937574053,-0.5088397173675405,0.0,0.0,0.0,0.0,0.0,0,0,43.785213470458984,42.695159912109375,44.78362274169922,41.18549346923828,43.226814925670624,42.4097216129303,41.59508776664734,0,0,0,0,1,0
2021-03-12,-0.6400715235066751,58.00838047046023,0,0,-1.9302909232940166,1,0,0,46.04537559509277,44.43246835225729,54.800398146995825,35.386626160255155,45.09351215362549,-0.6178072521285629,1.252512335402589,0,-1.7222365773333905,-1.4583191213136864,-0.2639174560197042,29.438108274140916,25.290204671833813,1.0750733831191677,0,0,0,0,0,57.55113939433202,48.86157892181182,0.8726945953648991,-52.32474624926192,-9.811529991549474,-42.44886060566798,-0.45649260980860035,-13.776532786566031,0,0,0.03387051317472989,0.05682891083720154,-0.00784599375096906,-0.505163127746866,-1.9302909232940166,0.13873262946712828,19.41377198674067,-1.5068838766982287,-0.9243843125615466,-0.4522124038668478,0.0,1.0,0.0,0.0,0.0,0,0,42.695159912109375,44.06013488769531,45.34793472290039,41.71122741699219,42.310315281152725,41.87325519323349,41.38334882259369,0,0,0,1,1,0
2021-03-15,-0.4093997372107199,76.4278636434114,0,0,2.7272799607988816,0,0,0,46.05651725769043,44.417867039921525,53.58885377019828,35.69333388238962,44.64109382629395,0.7178436813027315,1.0042888512556725,0,-1.4850294014667114,-1.4636611773442914,-0.02136822412242001,28.924891492684587,25.319395003239922,0.9781870163891675,0,0,0,0,0,69.62453997794302,62.003403508925395,1.0,-23.6485477777111,3.924917731317993,-30.37546002205699,-0.4727234541513857,-11.847377948853529,0,0,0.0760985123788922,0.19255866356941387,-0.058247499383381696,-0.46251754113576626,2.7272799607988816,0.23720717586667917,17.89551988780866,0.9418711890252338,-1.6255104513477125,-0.7473071117265147,0.0,0.0,0.0,0.0,0.0,0,0,44.06013488769531,44.78362274169922,41.18549346923828,43.934730529785156,43.7447629570961,43.33147996664047,42.838048577308655,0,0,0,1,0,0
2021-03-16,-0.2879783092024467,83.90978587663696,0,0,1.4355905103785744,0,0,0,46.07532791137695,44.43221040077555,52.362412200837525,36.131660904020876,44.2470365524292,0.3688445308318846,0.7321109565272058,0,-1.2245457807222309,-1.4158380980198793,0.1912923172976484,27.53170632392476,25.35963231921354,0.9065835487320991,0,0,0,0,0,77.34380684587589,68.17316207271698,1.0,18.492768093546562,4.06858952862251,-22.65619315412411,-0.47223308577360473,-9.852665144615735,1,0,0.022802430138061158,0.08444299356405849,0.005414189941043368,-0.026862835093513615,1.4355905103785744,0.2604836207444805,16.23075129681665,-0.24551556457169116,-1.7814780885523602,-0.43608178692013605,0.0,0.0,0.0,0.0,0.0,0,0,44.78362274169922,45.34793472290039,41.71122741699219,43.36077117919922,44.36177307367325,43.7233350276947,43.02149951457977,0,0,0,1,0,0
2021-03-17,-0.19117047102028956,89.23835766819393,0,0,1.1445789767445333,0,0,0,46.14376930236816,44.46812115850594,51.213465387736214,36.62223750838195,43.91785144805908,0.2822453731642961,0.46406046918768623,0,-0.9614918938240677,-1.324968857180717,0.36347696335664925,26.691926945897155,25.40759517183594,0.9293855444880968,0,0,0,0,0,83.80400552642283,76.92411745008057,1.0,21.01080045049612,-3.0721739006357796,-16.19599447357718,-0.45714448040939953,-7.892114310445905,0,0,0.062132916617525735,0.10755096912779294,0.11477346991040971,-0.03442178636896476,1.1445789767445333,0.2630538868981631,14.591227879354264,-0.0605689821473876,-1.754604458076522,-0.2318938030749593,0.0,0.0,0.0,0.0,0.0,1,0,45.34793472290039,41.18549346923828,43.934730529785156,41.171024322509766,44.97563064098358,44.55765527486801,44.08100914955139,0,0,0,0,0,0
2021-03-18,-0.8733971856503828,15.162443056904038,0,0,-8.06610672856673,1,0,0,46.10793273925781,44.3393906608876,49.93255966736452,36.8984652654968,43.41551246643066,-2.289330591422956,0.20948015453809404,0,-1.076484966844724,-1.2752720791135184,0.1987871122687943,26.421398814641755,25.451479489699373,1.020767614985813,0,0,0,0,0,45.71929242787618,68.9557016000583,0.5649310879741258,-44.69773996630377,-7.53655685130671,-54.28070757212382,-0.4494315034432274,-8.653976580424922,0,0,-0.06524359096458043,-0.059374382243783774,0.06511166944408164,0.43613891412622463,-8.06610672856673,-0.11499307302065631,13.03409440186772,-1.8120475661732616,-1.666899899451119,0.003975410825527695,0.0,1.0,0.0,0.0,0.0,0,0,41.18549346923828,41.71122741699219,43.36077117919922,40.94915771484375,40.867020189762115,40.68960338830948,40.488156259059906,0,0,0,1,1,0
2021-03-19,-0.7747729506978477,29.868226734893895,0,0,1.1660546092536421,0,0,0,46.118157958984376,44.23632543563681,48.58772719413876,37.358718652418865,42.97322292327881,0.26125710941439023,-0.08563862165553707,0,-1.112372729454961,-1.242692209181807,0.13031947972684588,26.374892221978435,25.48968587790761,0.9284801987470926,0,0,0,0,0,50.5295528847074,60.017616946335465,0.6278256326761004,-52.51191540214871,2.537348185740298,-49.4704471152926,-0.44402991231128297,-8.907297102339012,0,0,-0.06860533240974809,-0.023045527810240607,0.032473730781836574,0.16025211597334765,1.1660546092536421,-0.03588776261023696,11.229008541719892,1.7981913458701095,-1.9308466177980521,-0.2547122193795079,0.0,1.0,0.0,0.0,0.0,0,0,41.71122741699219,43.934730529785156,41.171024322509766,42.75786590576172,41.48504397273064,41.44241163134575,41.355280339717865,0,0,0,1,0,1
2021-03-22,-0.37283963405170695,71.5631517116918,0,0,4.752140249436621,0,0,0,46.11333473205566,44.224498184426935,48.205312928081206,37.470550337910005,42.837931632995605,1.1849233473787046,-0.16644434041938697,0,-0.9504398423945375,-1.184241735824353,0.2338018934298156,25.24648884714491,25.52127132070421,0.9234348185354255,0,0,0,0,0,76.62209796318102,57.6236477585882,0.8841461299978776,32.711608261341425,13.621059842604822,-23.37790203681898,-0.43016514942396206,-7.6529612218314655,0,0,-0.031163584444377723,-0.0028462091237305698,0.1891643922205788,0.11364970923808371,4.752140249436621,0.16193288706042352,10.7347625901712,0.6514932792405149,-0.5354500967426866,-0.6407787537252897,0.0,1.0,0.0,0.0,0.0,0,0,43.934730529785156,43.36077117919922,40.94915771484375,42.73374938964844,43.83280907571316,43.941797042731196,43.942290543112904,0,1,1,0,0,0
2021-03-23,-0.47125253609207723,54.756611144047824,0,0,-1.1635559767782127,1,0,0,46.062787475585935,44.190626537163105,47.829235378309804,37.56012886424391,42.694682121276855,-0.3370277414998161,-0.2425758166784015,0,-0.8585240546600943,-1.1190981995915015,0.2605741449314072,24.129760407467142,25.56183355017702,0.8348594808883443,0,0,0,0,0,70.94465992802115,66.03210359196986,0.8213863563011995,36.05366113462291,7.330471820945632,-29.055340071978847,-0.41276416384989,-6.977118940380684,0,0,0.05281659940740213,-0.03177169410136049,0.04998840250217751,0.11264060522461294,-1.1635559767782127,0.0919157877344432,10.269106514065896,-1.0722436831167,-0.505016012100161,-0.2954426929906876,0.0,1.0,0.0,0.0,0.0,0,0,43.36077117919922,41.171024322509766,42.75786590576172,42.12602996826172,43.149900421500206,43.104920864105225,42.997795820236206,0,0,0,0,0,0
2021-03-24,-0.8314584026221377,19.61215121265768,0,0,-4.2587880265912545,0,0,0,46.00900840759277,44.07221076403945,47.0669406481403,37.705532877860676,42.38623676300049,-1.2160921030427694,-0.39097814386562946,0,-0.9514071718729014,-1.0855599940477816,0.13415282217488023,23.692139922639793,25.597752647046075,0.8177789923069416,0,0,0,0,0,49.28432443762647,65.61702744294288,0.591676245137432,-19.05569999640857,11.436022311288777,-50.71567556237354,-0.40230547640741127,-7.6714436062865685,0,0,-0.012951023691581742,-0.09210806238285674,0.005536595371176789,-0.029980017395661696,-4.2587880265912545,-0.09288311721280706,9.361407770279627,-0.6191198021423331,-0.9755729402144543,-0.27544735659205777,0.0,1.0,0.0,0.0,0.0,0,0,41.171024322509766,40.94915771484375,42.73374938964844,44.016727447509766,40.94713485240936,40.93827326595783,40.88766726851463,0,0,0,0,1,1
2021-03-25,-0.8669714650789303,17.354943419343968,0,0,-0.41987823972865357,0,0,0,45.95460235595703,43.949738095443536,47.038473973685136,37.58930312592424,42.31388854980469,-0.1454727374602074,-0.37662950118159794,0,-1.0310353586554584,-1.0746550669693171,0.04361970831385875,23.778288381921225,25.642109709297358,0.753672374748295,0,0,0,0,0,43.762659402268454,54.66388125597203,0.5690288918244485,-68.36929409405234,-0.8409225123644292,-56.23734059773155,-0.3972266754482868,-8.3540209410743,0,0,-0.06795473146050968,-0.005738325184110105,-0.06477199791497334,0.050911792847954995,-0.41987823972865357,-0.07962818678255701,9.449170847760897,0.7550698016298857,0.08410181726573857,0.0899461838095435,0.0,1.0,0.0,0.0,0.0,0,0,40.94915771484375,42.75786590576172,42.12602996826172,46.254703521728516,40.83930469304323,40.9414180717431,40.93456687219441,0,0,0,1,1,1
2021-03-26,-0.5016736549453599,71.26906896443518,0,0,4.318991122836209,0,0,0,45.91939270019531,43.90299800957366,47.01751470381862,37.582769491127664,42.30014209747314,0.9592554103560839,-0.3789879905264266,0,-0.9373880098944269,-1.047201655554339,0.10981364565991214,23.27322005712917,25.686334285375665,0.7269090254452337,0,0,0,0,0,48.814480045531376,47.287154628475434,0.598016647600748,-14.273695014358951,4.429266980151791,-51.18551995446862,-0.3874738999757253,-7.693768194367748,0,0,-0.013904394618486915,0.02509248836784783,0.001468690919097737,0.11265148505016387,4.318991122836209,0.09364734876103142,9.434745212690956,0.7791105900361295,-0.024678647114144126,-0.09362799015656625,0.0,1.0,0.0,0.0,0.0,0,0,42.75786590576172,42.73374938964844,44.016727447509766,49.03288269042969,42.69218344241381,42.87043558061123,42.92083589732647,0,1,1,0,1,1
2021-03-29,-0.5061655024397609,70.0504369236358,0,0,-0.05310803655340379,1,0,0,45.897254104614255,43.85714512251777,46.326679322132044,37.86845388709647,42.09756660461426,-0.03788739141735449,-0.538642070187176,0,-0.8552589201574108,-1.0088131084749534,0.15355418831754264,22.685656655249893,25.72528098243951,0.6437299622547806,0,0,0,0,0,48.46579931899911,47.014312922266306,0.5922014160419592,11.330789004251143,-2.401413622249321,-51.53420068100089,-0.37433617361139065,-7.170830839045729,0,0,0.03795691491416875,-0.02733557542415166,-0.030103981783707545,0.3507269959433372,-0.05310803655340379,0.08212908973701616,8.458225435035573,-0.7023446671483105,-1.0488333212925984,-0.2746661269325582,0.0,1.0,0.0,0.0,0.0,0,0,42.73374938964844,42.12602996826172,46.254703521728516,48.917118072509766,42.52788108587265,42.55934678018093,42.53916539251804,0,0,0,0,1,1
2021-03-30,-0.6243909032190619,37.625773133744666,0,0,-1.397803223273769,0,0,0,45.88427978515625,43.78925825372342,46.04684048996555,37.90664957656277,41.97674503326416,-0.3553948070774555,-0.5906384659729748,0,-0.8296452689908023,-0.9729795405781233,0.14333427158732104,22.261510758123155,25.754394337642683,0.5600108861940296,0,0,0,0,0,39.67928768599445,45.65318901684165,0.3649905186816576,-8.916082143080645,-1.3330081091609574,-60.32071231400555,-0.36139539152947786,-7.103185417253338,0,0,0.028739840306687414,-0.028475997482485305,-0.05934296090260127,-0.2099852594088426,-1.397803223273769,0.02561365116660852,8.140190913402776,-0.22331934167687262,-0.3478720296867186,-0.5871550315291122,0.0,1.0,0.0,0.0,0.0,0,0,42.12602996826172,44.016727447509766,49.03288269042969,49.278865814208984,42.030065439641476,42.25452592968941,42.38233542442322,0,1,1,1,1,1
2021-03-31,-0.224398169671965,83.92474725677037,0,0,4.7291963364281315,0,0,0,45.87202880859375,43.79817861426406,46.26309450824907,38.02416249553511,42.14362850189209,1.0038614375267283,-0.5744949943342679,0,-0.6492980764958673,-0.9082432477616721,0.25894517126580474,20.866628093362937,25.789719887941004,0.5405990503195323,0,0,0,0,0,67.01531614135986,51.720134382117806,0.9512952249756276,80.91556706831649,-0.09851862754435027,-32.98468385864014,-0.3401810177725733,-5.722311478779109,1,0,0.029441636411942973,0.06911907517064475,-0.029355411299875067,-0.1496968767914928,4.7291963364281315,0.18034719249493492,8.23893201271396,0.9585088481267012,0.0957879837983777,-0.486400079079719,0.0,1.0,0.0,0.0,0.0,0,0,44.016727447509766,46.254703521728516,48.917118072509766,50.81747055053711,44.02876205276698,44.1923026740551,44.17779265344143,1,1,1,1,1,1
2021-04-01,0.19302963748064242,94.16979004897796,0,0,4.935334796718003,0,0,0,45.8423176574707,43.894512924360704,46.69175060170738,38.354199715675435,42.52297515869141,1.192797318768712,-0.5583715057813103,0,-0.3220730043584936,-0.7910091990810364,0.4689361947225428,19.80029961969495,25.82511880281729,0.5049320953359847,0,1,0,1,0,99.09598569435813,68.59686317390414,1.0,162.15625736934905,3.2848632825310373,-0.9040143056418576,-0.30375613833133125,-3.037384797955633,0,0,0.08239282025023931,0.12956422312348437,0.12308241629486516,-0.3951534636459747,4.935334796718003,0.32722507213737373,8.337550886031948,0.13363553455273688,0.09565787353506056,-0.6112902932824383,0.0,1.0,0.0,0.0,0.0,0,0,46.254703521728516,49.03288269042969,49.278865814208984,51.73870849609375,46.14095315337181,46.20560757443309,46.17789129912853,0,0,0,1,1,1
2021-04-05,0.634413308478956,97.74224762990862,0,0,5.218569900842077,0,0,0,45.84443992614746,44.096017621069294,47.911112370416184,37.998195109442214,42.9546537399292,1.486693197131999,-0.3008102413041658,1,0.15959139330203698,-0.6008890806044217,0.7604804739064587,19.77790498138051,25.86118079031825,0.5333805054180053,0,1,0,0,0,96.52680395179661,87.54603526250486,1.0,225.51986634387984,8.125944411903777,-3.473196048203387,-0.24570194479891597,1.0000257978875835,0,1,0.16395688668910124,0.14675701538748687,0.1755320024568452,-0.3930095917239994,5.218569900842077,0.4816643976605306,9.91291726097397,0.20761416752245834,1.6676639688068788,-0.7189135564882648,0.0,1.0,0.0,0.0,0.0,0,0,49.03288269042969,48.917118072509766,50.81747055053711,51.536128997802734,49.084841288626194,49.36313033103943,49.47069638967514,1,1,1,0,1,1
2021-04-06,0.6066081370587517,92.993479423192,0,0,-0.32874625908348776,1,0,0,45.85312171936035,44.285080383870884,48.34291805637503,38.76351276027536,43.553215408325194,-0.08774826718038117,-0.35533708963457056,1,0.5259102949592389,-0.3755292054916896,0.9014395004509286,19.880826801568766,25.894233389451223,0.4190192804885661,0,1,0,0,0,91.40082747079391,95.6745390389829,0.9815592400182491,215.80334016225873,18.772689002855547,-8.599172529206083,-0.17546227046049725,4.150934579737335,0,1,0.11133018988846333,0.1446952062755147,0.11340430412670544,-0.3671897463235063,-0.32874625908348776,0.36631890165720193,9.579405296099665,-1.1092403135012887,-0.36434785584395524,-0.792396491733311,0.0,0.0,0.0,0.0,0.0,0,0,48.917118072509766,49.278865814208984,51.73870849609375,53.30143356323242,48.829271748661995,48.86042007803917,48.80154810845852,0,0,0,1,1,1
2021-04-07,0.6644385787871377,94.62541660549068,0,0,0.6837412038228976,0,0,0,45.842124710083006,44.48091510662924,49.25327989270677,38.651394637322525,43.95233726501465,0.17204090432381824,-0.18816884521551117,1,0.8357763734306616,-0.13326808970721937,0.969044463137881,19.842542599116364,25.92171549069711,0.32398830811802937,0,1,0,0,0,94.8682929002478,94.26530810761277,1.0,178.58278589984488,18.14292905255988,-5.131707099752197,-0.0980423542972812,6.949186251334062,0,1,0.06538064374490782,0.16979610590735228,0.13648499494051336,-0.3327437350690531,0.6837412038228976,0.30986607847142267,10.601885255384246,0.18357484189616016,1.0791132419895586,-0.9523384684995602,0.0,0.0,0.0,0.0,0.0,0,0,49.278865814208984,50.81747055053711,51.536128997802734,51.43001937866211,49.37510979920626,49.61491644382477,49.65876787900925,1,1,1,1,1,1
2021-04-08,0.9051916145615468,98.19724056186251,0,0,2.8464726463192775,0,0,0,45.86083877563477,44.729407476978565,50.369772896804136,38.52221547599859,44.445994186401364,0.8123064334871195,0.015489746940044645,1,1.1917621247215706,0.13173795317853865,1.060024171543032,20.18323308734038,25.955253087217734,0.2533870550537887,0,1,0,0,0,99.24654540270672,95.17188859124947,1.0,182.73006593696633,15.665829601676654,-0.7534545972932816,-0.012141620889053045,10.220278250555092,0,1,0.03639573613027114,0.15450360572891908,0.2343018272380768,-0.29851181215147604,2.8464726463192775,0.35598575129090904,11.847557420805543,0.4517448265464955,1.3167026119246634,-0.8440908134067852,0.0,0.0,0.0,0.0,0.0,0,0,50.81747055053711,51.73870849609375,53.30143356323242,53.701759338378906,50.86880777776241,51.03040434420109,51.00078524649143,1,1,1,1,1,1
2021-04-09,1.0422133339662418,98.9961410473471,0,0,1.6200359633369885,0,0,0,45.97842910766602,45.00428202674779,51.59125531612034,38.09608255924587,44.843668937683105,0.47642987687473753,0.2848632057619418,1,1.5305760722477757,0.41150557699238605,1.1190704952553896,20.76939906871674,25.994761826268185,0.21555242936893934,0,1,0,0,0,99.26384191416464,97.79289340570638,1.0,159.66085466256465,19.321467513275103,-0.7361580858353596,0.07976010713110654,13.46749101203432,0,1,0.05768104366658622,0.11856102313549766,0.2634865131142581,-0.1078578951141107,1.6200359633369885,0.3388139475262051,13.495172756874467,-0.23626640697554394,1.744573397902669,-0.7270602430511519,0.0,0.0,0.0,0.0,0.0,0,0,51.73870849609375,51.536128997802734,51.43001937866211,53.92844772338867,51.7021526619792,51.7199184037745,51.54961860179901,0,0,0,0,0,1
2021-04-12,0.981683416803465,82.84899353531183,0,0,-0.7156576569579016,1,0,0,46.078462753295895,45.26043288835779,52.577124347286805,37.99431043664874,45.28571739196777,-0.1349796432725752,0.462684844789271,0,1.7624259449787374,0.6816896505896564,1.080736294389081,21.313696051423364,26.027867856322235,0.11381209858581859,0,0,0,0,0,97.63653271354886,98.71564001014008,0.9682954121607038,137.4233396790504,25.175726972685425,-2.3634672864511415,0.1704753915837597,15.973723019758236,0,0,0.045805907792279,0.051052399329188036,0.20530171247059648,-0.16016289309910559,-0.7156576569579016,0.2318498727309617,14.582813910638066,-0.43046946089572286,1.1484777032692002,-0.8735881514594036,0.0,0.0,0.0,0.0,0.0,0,0,51.536128997802734,53.30143356323242,53.701759338378906,52.45737075805664,51.35659430921078,51.21089360117912,50.913518369197845,0,0,0,1,1,1
2021-04-13,1.2482220009598717,95.53673536892539,0,0,3.1513404869411232,0,0,0,46.27177742004395,45.575766248156796,53.839512949253844,37.656051702235416,45.74778232574463,0.9356417976846284,0.7243793677254179,0,2.0648120961272625,0.9583141396971776,1.106497956430085,22.341730465247803,26.06490677232399,0.0863074791180309,0,1,0,1,0,98.3305015209433,98.41029204955225,1.0,145.0390948717073,30.16490823671098,-1.6694984790567005,0.2636767086508881,19.116743393840665,0,0,0.048880099418270984,0.08962742825985348,0.2472912937553715,-0.04630584676817562,3.1513404869411232,0.3023861511485251,16.18346124701843,0.7550712644098313,1.6945756957146259,-0.8337128875891153,0.0,0.0,0.0,0.0,0.0,0,0,53.30143356323242,51.43001937866211,53.92844772338867,51.30944061279297,53.014024049043655,52.68811357021332,52.242284178733826,0,0,0,0,1,0
2021-04-14,0.6956232182282976,37.19603499979122,0,0,-6.533489035247932,1,0,0,46.363515014648435,45.80534480229426,54.542539048198776,37.617665266986776,46.080102157592776,-1.0429041645808,0.8455950752862245,0,2.1289070990143486,1.1924327315606118,0.9364743674537368,22.670136644689133,26.113099963080835,0.09749168976493737,0,0,0,0,0,85.11071458609881,93.69258294019698,0.7387478773908821,107.94610424863158,20.282007273267112,-14.889285413901186,0.345380892726965,20.031116580858228,0,0,-0.005966308908830764,0.04365265979463473,0.22086081734761454,0.6287722048911375,-6.533489035247932,0.06409500288708614,16.924873781212,-1.3940640478324933,0.7799153730651055,-0.4918834827124941,0.0,0.0,0.0,0.0,0.0,0,1,51.43001937866211,53.701759338378906,52.45737075805664,52.60688781738281,51.29050470888615,51.25715850293636,51.09715583920479,0,0,0,1,1,1
2021-04-15,1.047505597851807,74.70220113675481,0,0,4.16037772939486,0,0,0,46.4553490447998,46.11500811743483,55.60794100805311,37.387645768680294,46.4977933883667,1.2111664597209928,1.0573873250776435,0,2.3360843533447238,1.4211630559174342,0.9149212974272896,23.10118774410386,26.152317656103154,0.10679713501652538,0,0,0,0,0,98.47733630624326,93.97285080442846,0.8928147922829407,115.36514246209147,25.665920040677015,-1.522663693756738,0.4248355542790976,22.105674506190862,0,0,0.04202159499927727,0.056757818848410135,0.22003071224271742,0.06318298315777615,4.16037772939486,0.20717725433037515,18.220295239372817,1.5891981239197797,1.369661016347864,-0.7909819925770959,0.0,0.0,0.0,0.0,0.0,0,0,53.701759338378906,53.92844772338867,51.30944061279297,50.69206619262695,53.44857308268547,53.17003297805786,52.760167837142944,0,0,0,1,0,0
2021-04-16,1.080751488979262,77.39620168933214,0,0,0.39307300691935154,0,0,0,46.563003311157225,46.42141751374675,56.46062944997496,37.80925275217348,47.13494110107422,0.09856226514005303,1.1278660957887585,0,2.489864075019213,1.63490325973779,0.854960815281423,23.53592138393017,26.19066691048932,0.005623874425494696,0,0,0,0,0,99.33407170122919,94.30737419785709,0.9105685368252662,105.68636839198716,28.016923892469915,-0.6659282987708016,0.49907377401885167,23.90268165645257,0,0,0.011763551526478455,0.042323036097049904,0.16590192169441442,-0.09232499783680881,0.39307300691935154,0.15377972167448917,18.65137669780148,-0.7837249666428625,0.44956618194191833,-0.815469399517848,0.0,0.0,1.0,0.0,0.0,0,0,53.92844772338867,52.45737075805664,52.60688781738281,52.6020622253418,53.7607776671648,53.62042644619942,53.313648760318756,0,0,0,0,0,0
2021-04-19,0.6525542163455089,32.49024062951824,0,0,-5.0626644015512525,1,0,0,46.60689476013184,46.65812156254322,56.92015338055497,38.42434315569991,47.67224826812744,-0.8251018974496199,1.102432077315562,0,2.464621374538048,1.8008468826978414,0.6637744918402064,23.06745211553676,26.23970589218593,0.018610412817446676,0,0,0,0,0,88.05035061138574,95.28725287295272,0.6819055431664136,80.55662209114642,19.17599012923529,-11.949649388614258,0.5587897913401965,23.980347939881252,0,0,0.019975714413609014,0.017875649144955874,0.06984064325256067,0.4518388791593695,-5.0626644015512525,-0.02524270048116506,18.495810224855063,-0.6505549431736795,-0.1749238699363062,-0.5071204202759905,0.0,0.0,1.0,0.0,0.0,0,0,52.45737075805664,51.30944061279297,50.69206619262695,53.643882751464844,52.234447702765465,52.019195050001144,51.6734676361084,0,0,0,0,0,1
2021-04-20,0.33985890048779543,17.05065806682488,0,0,-3.6970610167307356,0,0,0,46.617312850952146,46.84052623118047,57.249430917983375,38.83253662657229,48.04098377227783,-0.6492948361900256,1.0895298801323985,0,2.325184701609679,1.9057144464802092,0.4194702551294698,22.04041484869703,26.28616385960575,0.025989131553294183,0,0,0,0,0,76.10734404339422,87.83058878533639,0.3831653819583786,57.81317377734188,10.928049919701571,-23.892655956605783,0.5998561352104032,22.95957378018006,0,0,-0.044548237433186366,-0.03737222091928005,0.048905631291219276,0.37611587348507247,-3.6970610167307356,-0.13943667292836892,18.416894291411083,0.12438198861675283,-0.09332893568303945,-0.513663218674299,0.0,0.0,0.0,0.0,0.0,0,0,51.30944061279297,52.60688781738281,52.6020622253418,52.93968963623047,50.91266396641731,50.42547369003296,49.87820315361023,0,0,0,1,1,1
2021-04-21,0.5803944917266759,60.00907675152289,0,0,2.8439017548641274,0,0,0,46.633808288574215,47.06665805809037,57.65058918448649,39.35599002388753,48.50328960418701,0.6811053993981696,1.0695354908700736,0,2.2929416755891054,1.9831598923019884,0.30978178328711703,20.99495871805995,26.320342499802983,0.042922286744300896,0,0,0,0,0,83.380795004292,82.51282988635732,0.3671035421151041,59.02145053253523,7.288996548535999,-16.619204995708,0.6309426286683005,22.904440120001272,0,0,-0.024505802814582034,0.022882908716324035,0.06753446834026433,-0.3111774907025844,2.8439017548641274,-0.032243026020573495,18.294599160598963,0.9381703557628185,-0.1395063374363622,-0.8630445102594156,0.0,0.0,1.0,0.0,0.0,1,0,52.60688781738281,50.69206619262695,53.643882751464844,52.39466857910156,52.330593913793564,52.03451758623123,51.61792981624603,0,0,0,0,1,0
