Price,Close,High,Low,Open,Volume
Ticker,QQQ,QQQ,QQQ,QQQ,QQQ
Date,,,,,
2021-04-08,326.7457275390625,326.9310041549134,325.4390601883721,326.2386719243044,29940800
2021-04-09,328.7252197265625,328.9300179292524,324.63946284851534,325.3805395183188,36664900
2021-04-12,328.29620361328125,328.71550131551277,326.4044537956193,327.6818684986704,25833000
2021-04-13,332.12841796875,332.59646010288134,329.6125724636806,329.8271016946669,30374000
2021-04-14,328.14019775390625,332.4990193103388,327.3210941420405,332.3722479611454,42564300
2021-04-15,333.11334228515625,333.5034171520454,327.8574197252617,331.0265845882636,36342800
2021-04-16,333.50335693359375,333.717886168233,331.6213382921331,333.63985930553025,40860100
2021-04-19,330.451171875,333.0839979504994,328.52040894614623,331.9236237441093,34533100
2021-04-20,328.0426330566406,331.0752651793133,326.0631254991568,329.78811954597774,38081800
2021-04-21,330.8509521484375,331.03622871735087,325.6632677359111,326.7554055578064,36598100
2021-04-22,326.86273193359375,331.4458130765135,325.7023278917065,330.4609545914579,45936100
2021-04-23,330.9777526855469,332.2941508587179,327.4965407519658,327.4965407519658,36381900
2021-04-26,333.1327819824219,333.4155772638306,330.4706734389114,331.22154059039036,30812000
2021-04-27,331.68963623046875,333.63989136603936,330.73403025949943,333.42536211078533,33187200
2021-04-28,330.5682373046875,332.37222921218626,329.91488875667386,331.35808823437907,33615700
2021-04-29,331.75787353515625,334.2736893481391,328.52044314878265,333.85439167239684,37708900
2021-04-30,329.5833740234375,331.7969327613447,328.6667516820063,329.30060844041435,38263400
2021-05-03,327.8281555175781,331.5433893528792,327.3796051467253,330.79255180182844,29729700
2021-05-04,321.9285583496094,325.58528592047537,318.0962852388627,325.2634772294651,65147000
2021-05-05,320.8461608886719,324.8539498978735,320.06607088750457,323.98607224493827,46219300
2021-05-06,323.2644348144531,323.42045874096016,318.3302934529366,320.58283495456277,46814300
2021-05-07,325.8876037597656,328.27664814297344,323.4400243520593,326.0533587605064,53324500
2021-05-10,317.6575012207031,324.6784004217807,317.45270304709237,324.502884637422,60700500
2021-05-11,317.21868896484375,318.01830056695377,311.0851293473334,311.7482385892321,71963600
2021-05-12,309.0082092285156,314.5956715079035,308.14033135295074,312.2651319445766,91164900
2021-05-13,311.3971862792969,314.38107379947894,309.017872997272,311.9627768468503,69877800
2021-05-14,318.2718811035156,319.18847358170007,314.0690541730112,314.5761395218071,44370000
2021-05-17,316.341064453125,318.25230571023565,313.4546958544339,316.55559365861365,39395000
2021-05-18,314.20556640625,318.5253738440136,313.93253191208845,317.29673349955056,36528500
2021-05-19,314.5663146972656,314.868601782045,308.43275559793784,308.7838169032285,66319100
2021-05-20,320.651123046875,321.5092399020376,315.83402117089565,316.05828142268183,46466100
2021-05-21,318.8764343261719,322.630651170991,318.51564193400196,322.2113535129842,50330400
2021-05-24,324.23968505859375,325.37083663605836,318.7692037943875,321.17777013637414,32475800
2021-05-25,324.6882019042969,326.48243291691057,323.50830597244544,325.7608480962206,31280300
2021-05-26,325.8193359375,326.28737806273784,324.66869270158645,325.3610248508527,25444900
2021-05-27,324.6004638671875,326.21917917251693,324.3956954139111,325.3708229646976,27931700
2021-05-28,325.6242980957031,327.2235213774604,325.30251913504736,325.8095746895293,29927400
2021-06-01,324.5418701171875,327.4379993438128,323.1864289070239,326.96016673839443,31145400
2021-06-02,325.17578125,326.02413744659805,323.4498162210086,324.9612520013233,22047900
2021-06-03,321.7920837402344,323.6058066554029,320.114863204338,322.32839197638924,37057800
2021-06-04,327.2528076171875,327.7013579521592,323.52781328097404,323.5960793506632,38736500
2021-06-07,328.2279052734375,328.2864105396932,326.02410771604684,326.71643987242436,32611900
2021-06-08,328.3839111328125,330.85098225234645,326.69693002603395,329.98310458651906,27282800
2021-06-09,328.4619445800781,330.5389709230895,328.2766679738029,329.758880824005,21485300
2021-06-10,331.8846740722656,331.99192382076404,328.35471703372934,328.8032673830959,33702100
2021-06-11,332.75250244140625,332.7622632392491,331.2410667022663,331.8943854700765,21222800
2021-06-14,335.941162109375,335.9508931479249,331.9918781430398,333.18153480392084,27827700
2021-06-15,333.7471618652344,335.90218539948785,333.0255472487478,335.590137444171,35963800
2021-06-16,332.5282287597656,335.2878264118586,329.05677734002023,334.21518024091955,55399500
2021-06-17,336.75048828125,337.7646290961947,331.46531450808146,331.5140589740247,59722700
2021-06-18,334.10791015625,336.2336807737717,333.3570430030553,335.083037568896,55414900
2021-06-21,336.1844177246094,336.5065997663905,332.0743771096811,334.30024566188297,32992600
2021-06-22,339.3182067871094,339.76727739845506,335.6767515047022,335.9793892855056,28941600
2021-06-23,339.4841003417969,340.63610794353997,338.64453238418133,339.2595799681776,27188500
2021-06-24,341.5830993652344,343.11580256078764,340.88019205660015,341.4268944307551,32581600
2021-06-25,341.1632995605469,342.3933948493645,340.5580240352703,342.1493302154274,28682800
2021-06-28,345.31243896484375,345.4491294765928,342.3934351332988,342.4520082688914,39130300
2021-06-29,346.5619812011719,346.5912677632518,344.29708421655744,345.13665219154376,29426000
2021-06-30,346.0152893066406,346.7963139741205,345.42952825429194,346.4057867438582,32724000
2021-07-01,346.15203857421875,346.6596823494976,344.30689541496236,345.66390924654877,29290000
2021-07-02,350.1253967285156,350.4475489558482,347.8214109524765,348.0557034814457,32727200
2021-07-06,351.6385498046875,351.9216731103764,348.0263814548684,350.7306365543915,38842400
2021-07-07,352.3805236816406,354.1475492142341,350.41823452839935,353.844911457362,35265200
2021-07-08,350.252197265625,351.1113093799268,346.0054972804477,347.2941356588599,50890000
2021-07-09,352.4391174316406,352.91747459925864,349.0807855527018,349.66654665587436,35184500
2021-07-12,353.8156433105469,354.27448602921197,352.26336596960226,353.84492987586395,25717700
2021-07-13,353.8156433105469,356.793220025619,352.9565310038508,353.4348881683782,39723000
2021-07-14,354.45013427734375,356.81266285351387,353.62030870252386,356.1683287528199,35336400
2021-07-15,351.96075439453125,354.5673780739558,349.9496639782768,354.36237210147726,53391600
2021-07-16,349.11004638671875,353.80584739941384,348.7585778335016,352.81981677830055,47262000
2021-07-19,346.2496643066406,346.74753595283084,343.68209932138086,345.6443589248174,64404600
2021-07-20,350.2718505859375,351.7264664456881,345.40029964632987,347.18686966611125,42183700
2021-07-21,352.97601318359375,352.97601318359375,349.6176816333436,349.84223180894577,30259900
2021-07-22,355.3092956542969,355.3190379800992,353.18102946563704,353.18102946563704,30252200
2021-07-23,359.4584655761719,359.74155914842623,355.2800795281864,356.63706363000387,31960800
2021-07-26,359.7414855957031,360.13201283064336,357.89637252070423,358.76522709444265,28438100
2021-07-27,355.7779235839844,359.47795211505394,351.60930998043244,359.47795211505394,57933100
2021-07-28,357.1446228027344,358.7261865495456,354.6161169417921,356.9201024222885,42066200
2021-07-29,357.7792663574219,358.95075881437583,356.5784575408219,356.5784575408219,25672500
2021-07-30,355.9145812988281,356.500342378509,353.8058592878046,353.8351458521363,36484600
2021-08-02,355.94384765625,358.1697157982381,355.23116824057496,357.58395475181084,27334100
2021-08-03,358.10137939453125,358.2185256480997,353.4055783747087,356.6077050754428,35558500
2021-08-04,358.61883544921875,359.5755796157896,356.9494415624606,358.0623608892832,29602200
2021-08-05,360.8935241699219,361.1278166965103,358.7262289198361,359.4388786192251,21443900
2021-08-06,359.3119812011719,360.60064975869375,358.19906184189347,359.62439111688315,33332100
2021-08-09,359.975830078125,360.50298825029836,358.667647180987,359.7707943292329,25960200
2021-08-10,358.1307067871094,360.78613141189584,356.9396700849688,360.49326574458604,35130800
2021-08-11,357.515625,359.89769817712653,356.1781555917457,359.399826590177,34249800
2021-08-12,358.8043518066406,359.16556275169273,355.65102554177224,357.0080394089147,25969200
2021-08-13,360.0637512207031,360.3956756130655,358.6579362689022,359.15583775397187,19336200
2021-08-16,360.21990966796875,360.25893856105154,355.0652654414668,358.941013282876,34856900
2021-08-17,357.04705810546875,358.43332859299045,354.606411676546,357.4570700214213,44793900
2021-08-18,353.6106872558594,357.91599208606243,353.2787628431092,356.5101770479123,38541900
2021-08-19,355.3190612792969,356.99822721370674,351.41402699397594,351.6678637562969,48499400
2021-08-20,358.99957275390625,359.39984234063377,356.08053938592695,356.3929492769895,39486000
2021-08-23,364.3689880371094,365.06212326307406,360.03439770718876,360.04414003338223,34034700
2021-08-24,365.48193359375,366.0872091692604,364.49590285703556,364.96451771858324,21732900
2021-08-25,365.9017639160156,366.4777827906296,364.9840783167677,365.73581661428807,20441900
2021-08-26,363.57818603515625,365.7259367551028,363.138857814258,365.0425737140922,29133300
2021-08-27,367.1122131347656,367.61985677181775,363.7245953314316,364.2127245261884,27104700
2021-08-30,371.2321472167969,371.72027657261003,367.8835571931995,367.903101434985,27295700
2021-08-31,370.9294128417969,371.5444306438609,369.377135676504,371.4761151945496,29628200
2021-09-01,371.5444641113281,373.62389957998437,371.33945815884056,371.99356449322,28138300
2021-09-02,371.3687744140625,373.2334319600796,370.1484511347096,372.90150760326145,25453400
2021-09-03,372.510986328125,372.91125591336186,370.1972583050883,370.2167727508144,24605400
2021-09-07,373.0381774902344,373.69228389299184,371.4566432481949,372.6183934221473,23970200
2021-09-08,371.7397155761719,372.86240690807983,369.465046348673,372.86240690807983,32949200
2021-09-09,370.4608459472656,373.07721180124247,370.21678130134137,371.9642925082125,29399000
2021-09-10,367.64923095703125,372.90150711132503,367.317306600651,372.17908526467676,40249400
2021-09-13,367.3953552246094,370.42176259111585,365.3354640508637,369.9922064594545,48741800
2021-09-14,366.35076904296875,369.62121113710475,365.39402500105473,368.88901727249913,41826600
2021-09-15,369.07452392578125,369.42599248760956,364.5056411733342,366.80962678763177,34097900
2021-09-16,369.328369140625,369.9043581091384,365.80409008081074,367.73706293950573,35193100
2021-09-17,364.9547424316406,368.8988355512239,363.91016836347694,368.8500345380283,60912300
2021-09-20,357.4136047363281,360.8831532501428,352.7516692197343,359.1337045621642,76203200
2021-09-21,357.8533630371094,360.4530933991041,356.71964401883577,359.250953359865,41927500
2021-09-22,361.1959533691406,362.6619650024342,357.66773652878413,358.772136731372,46972900
2021-09-23,364.52862548828125,365.5646044728743,361.7138788787916,362.35892746230616,44652000
2021-09-24,364.8706970214844,365.2909763131026,361.88003599170924,362.2514303384008,36056800
2021-09-27,361.9582214355469,362.83782231230043,359.39759295665345,361.81162626043437,43338100
2021-09-28,351.7156982421875,361.9093576369607,351.20749166341363,357.3842938950348,97701600
2021-09-29,351.1390075683594,355.1363279310978,350.5135249549854,352.9861960291612,58076600
2021-09-30,349.84893798828125,354.4619881999935,349.0084391361424,352.7907436229213,61384600
2021-10-01,352.01861572265625,353.06437757712894,346.3500507951006,350.4744303227471,56375500
2021-10-04,344.6299133300781,350.72851046986455,342.3820413865497,350.3962181719736,76766000
2021-10-05,349.2821350097656,351.5397903573208,345.4705110350674,345.69528037872965,47232900
2021-10-06,351.52020263671875,351.7938568863418,345.147921097377,346.05684094511673,56806500
2021-10-07,354.7454528808594,357.4038215108556,354.0417661897992,354.57929179257485,39411200
2021-10-08,352.97650146484375,356.0649027993143,352.43894598519523,355.83032066274245,41822300
2021-10-11,350.2692565917969,354.97026443296033,350.18126965452336,351.4322649460705,34847200
2021-10-12,349.04754638671875,352.16523644491843,348.4024978079637,351.72545093172926,43905100
2021-10-13,351.8427734375,352.51714113934173,349.3309998133116,351.3638858735561,40120800
2021-10-14,358.3224792480469,358.53749542727405,354.78451015664353,355.44909477386364,43433900
2021-10-15,360.5801696777344,360.69744581865064,358.50821165200404,359.5441906648692,40419900
2021-10-18,364.2060546875,364.42107086335153,358.6743020052062,359.28024854822183,34513500
2021-10-19,366.96221923828125,367.01107435688726,364.2549954589701,365.28119155833417,29091000
2021-10-20,366.4832763671875,368.03724471283147,364.99769921204967,367.42151521574937,31390300
2021-10-21,368.721435546875,368.9169156811318,365.3789459640821,365.68191929392356,25469300
2021-10-22,365.623291015625,368.42825504349116,363.9520461794481,367.4606969529805,36275800
2021-10-25,369.366455078125,370.28515794975675,365.0954799334532,367.0501618175925,32597800
2021-10-26,370.52947998046875,374.03813025832926,369.34690583401067,371.6143438970649,47191300
2021-10-27,371.38958740234375,374.4682056484891,370.7152197128162,370.97909105068663,45760500
2021-10-28,375.5139465332031,375.7680647282914,372.52328556823824,373.2953932814131,38007000
2021-10-29,377.3610534667969,377.5272145313312,372.07366582467586,372.4254942068777,37310100
2021-11-01,378.6512451171875,378.7783042289725,375.709468766373,377.80096315503545,30765300
2021-11-02,380.2344665527344,380.71338387715235,377.9865944052543,378.0354495199953,25135300
2021-11-03,384.27099609375,384.6912456408111,379.6775104661183,380.7232428557215,33748900
2021-11-04,389.19671630859375,390.1545211819202,384.9941621323585,385.5414706810939,40265300
2021-11-05,389.568115234375,391.90394463488224,388.1607418564483,390.9754886123018,43383800
2021-11-08,389.04034423828125,390.5649937658109,388.39529561877566,389.53879767746264,29256300
2021-11-09,386.3624267578125,390.51612574419846,384.99415540986575,390.11541238050006,50490700
2021-11-10,380.68402099609375,386.4014407618238,378.7488754927847,383.57694138576807,54937400
2021-11-11,381.7396240234375,383.8506841980293,381.39754870247515,383.6747699733335,32243000
2021-11-12,385.7564697265625,386.2939952974942,381.2900146024353,382.8928381878475,34730600
2021-11-15,385.6684875488281,387.26155802648327,383.2153821123026,386.9390486451666,33716900
2021-11-16,388.41485595703125,388.9132795629859,384.74004441717955,384.9354947127825,27872900
2021-11-17,388.6200866699219,390.6627256760257,387.65252867389347,388.737362811734,28703300
2021-11-18,392.646728515625,393.15493507463515,388.44417434122226,390.6725105246959,45721500
2021-11-19,394.8359375,396.11625168271036,393.45788326285316,394.288628986448,45191700
2021-11-22,390.252197265625,399.44897842686004,390.1447040864953,396.3801436061527,61715400
2021-11-23,388.4734191894531,391.16110630136615,384.0167476736032,389.0891188193717,70098700
2021-11-24,389.7245178222656,390.0079252455727,383.6454554358011,385.981284982875,46954400
2021-11-26,382.33575439453125,388.5320918359093,380.93813430410705,387.1344717454851,51533300
2021-11-29,390.6334228515625,391.64986583291346,386.1865332755322,386.9195390183557,54447100
2021-11-30,384.8964538574219,392.0994525187281,382.8733507551593,389.7440570434403,81332700
2021-12-01,378.3482360839844,391.40552710976374,377.8791315014341,389.25536501947556,77766500
2021-12-02,381.0750427246094,382.8635636772955,375.6312460558467,377.05815560137245,84416600
2021-12-03,374.4486083984375,383.4499093661608,370.31444582397364,382.44324947358007,105349100
2021-12-06,377.4490966796875,378.817368080212,370.70542008767455,374.9373232143192,67588800
2021-12-07,388.81549072265625,389.4312202200201,384.0851646669783,384.1242666516249,56005300
2021-12-08,390.55511474609375,390.76037777413796,387.24194518139825,389.14777153507,39204000
2021-12-09,384.8084411621094,391.1318379431136,384.61296105276165,389.323751322917,49973700
2021-12-10,388.99151611328125,389.25538745617536,384.4468564253123,387.6329977538214,52545800
2021-12-13,383.37176513671875,389.30420195099197,383.0003708088303,388.9816925655553,50166400
2021-12-14,379.4037170410156,381.2508756753491,374.93726234964237,378.52408644496904,75199200
2021-12-15,388.05316162109375,388.4148027793011,375.1815996921038,379.1496010451418,73858000
2021-12-16,378.0745849609375,389.4508484001071,376.48151437519755,389.02081597845654,82591400
2021-12-17,376.188232421875,380.37124964728565,373.11936814415816,374.6440173311536,80492500
2021-12-20,372.53912353515625,373.33177839503946,369.38806512844775,371.44310841354843,65336800
2021-12-21,380.8767395019531,381.1898952506263,372.0596700681834,375.8272150452584,48899500
2021-12-22,385.5152282714844,385.7207236420416,379.91769683860383,380.5831303289041,37042200
2021-12-23,388.42169189453125,389.899341482384,385.70121473845603,385.86755820142696,29595500
2021-12-27,394.84124755859375,394.84124755859375,389.6938579445389,389.72321443090823,32820700
2021-12-28,393.01123046875,395.917641854962,392.1305060804805,395.7415029501432,33113700
2021-12-29,392.9524841308594,394.42036794138056,390.56472407661107,393.14821391793123,32248500
2021-12-30,391.7781982421875,394.9292567094091,391.19103874028684,392.7371965599248,23850100
2021-12-31,389.3317565917969,392.4730198635764,388.8326664953194,391.1030008248077,34752900
2022-01-03,393.0797119140625,393.33415466856934,388.38249558948917,390.50601747939106,40575900
2022-01-04,387.9812927246094,393.6668940477097,384.8693859841103,393.62774211457224,58027200
2022-01-05,376.06207275390625,387.41371407230423,375.8076299913493,386.288312538948,75739800
2022-01-06,375.79779052734375,379.0565090851869,371.99109430479024,374.23207179578156,70814300
2022-01-07,371.72686767578125,377.50056766847797,369.9458580836576,375.8075976537573,72652300
2022-01-10,371.97149658203125,372.4901774859506,361.40274601710547,366.7947816322854,91770500
2022-01-11,377.5592956542969,377.7256390958331,369.14342248694857,371.2375878641206,68295700
2022-01-12,379.0565490722656,381.84553438635083,376.76665382841344,380.14276879668614,54576400
2022-01-13,369.573974609375,381.13110985147904,368.63453740606,380.446085514459,77994000
2022-01-14,371.8736572265625,372.2063739402433,366.83389941901237,367.03942463430286,80121200
2022-01-18,362.6162109375,368.16482476252196,361.852912566964,366.03150750437925,75450900
2022-01-19,358.6334228515625,366.6676327643825,358.36918462348467,364.18200754273425,81791500
2022-01-20,353.9753112792969,365.865164914804,353.4370991274697,361.8725338408815,88610700
2022-01-21,344.1600341796875,354.4254252131121,343.8762349529826,351.77345687357496,143388900
2022-01-24,345.7355651855469,346.40102856289957,326.99558728614045,338.5038062597807,198685800
2022-01-25,337.72100830078125,343.51427128600585,334.3644534802967,339.2476353971418,124398400
2022-01-26,337.1925048828125,349.2389361555665,333.4836432650717,345.35393564030943,146559500
2022-01-27,333.7967224121094,343.74895607277693,332.7691860173229,341.9189993742291,95255700
2022-01-28,344.2676696777344,344.4829604969663,330.7142331072073,335.68545311832696,108167900
2022-01-31,355.27679443359375,355.86395392199785,343.9936622372974,345.63771477766323,94326400
2022-02-01,357.69390869140625,358.34957658658413,351.4505347675624,356.6272500618427,74433000
2022-02-02,360.6003723144531,362.1759166636362,356.4903150508423,361.8431998754517,78777100
2022-02-03,345.9801330566406,354.1807137509569,344.91347461784727,350.85351708482017,95384800
2022-02-04,350.3447570800781,353.66215920413816,344.434069477188,346.49887851959335,86318300
2022-02-07,347.5263977050781,353.3196292173552,346.26400923758325,350.94166455806754,58198100
2022-02-08,351.43096923828125,352.5269844279866,345.2462779658878,346.38144508784666,64720900
2022-02-09,358.87799072265625,358.9562647102753,354.36667945072867,355.9715799065272,55766400
2022-02-10,350.7557678222656,358.6431954652625,348.9062495103561,351.8224266126368,112468500
2022-02-11,339.629150390625,352.3606048779056,338.39611849644695,350.75570432585346,101569100
2022-02-14,340.0500183105469,343.4653155966799,336.52712039026466,339.07142891842886,80254400
2022-02-15,348.5050354003906,348.73988729149744,344.28731762559215,345.3539764499388,55128800
2022-02-16,348.41693115234375,349.4444379375185,343.20103363278565,346.24446178399114,58947100
2022-02-17,338.05364990234375,345.8921290592687,337.6328338510458,345.1875436431681,61801400
2022-02-18,334.197998046875,339.38450871840297,331.87874648499985,338.9930790220149,80001500
2022-02-22,330.8414306640625,336.67384392287386,327.1913119831495,331.2426558283352,85967100
2022-02-23,322.366943359375,334.8537241858359,322.0537875741888,334.0121516103498,86215400
2022-02-24,333.1997985839844,333.7380405163407,311.4457816461742,312.0133501932769,130614100
2022-02-25,338.3667907714844,338.5723160140941,330.16623802600145,334.00229112295256,78842100
2022-02-28,339.3746643066406,341.0774295297271,334.01201552506336,335.17653886212133,77515500
2022-03-01,334.1784362792969,340.62733590815895,331.6438936838569,338.3472360764272,67407000
2022-03-02,339.7857971191406,341.1264597575437,332.95523266849904,335.73442285366417,70609000
2022-03-03,334.9320068359375,342.54543092867755,333.06289755830863,342.4377705687649,71089400
2022-03-04,330.07818603515625,334.0023390067632,327.74916839591185,332.5638114231305,76936300
2022-03-07,317.904541015625,331.23295384971243,317.6990456017421,330.06843006407803,89933800
2022-03-08,316.4268798828125,326.0757567703742,313.08988653559476,317.11187452573154,116153900
2022-03-09,327.81756591796875,329.1778191551544,322.0438959742096,324.646946666069,64723400
2022-03-10,324.17724609375,325.3907170564054,319.71488155798113,323.7368988551913,69362700
2022-03-11,317.454345703125,327.4751198984384,316.96505107970336,327.1619641720468,66228400
2022-03-14,311.35772705078125,319.59743107715747,310.65314165903806,316.211520936028,79802600
2022-03-15,321.1240234375,321.90691267560715,312.39502494784375,314.0096910716942,76471000
2022-03-16,333.03350830078125,333.1509342351838,321.36871103528034,325.05801170474854,105243000
2022-03-17,337.0653381347656,337.1240511101207,329.8237824872388,331.1252932598491,67810000
2022-03-18,343.9643249511719,344.25791964384416,334.2371454446047,335.4016690379384,85446300
2022-03-21,343.0080261230469,345.35956768066393,338.5989305541544,343.1256271218021,73799100
2022-03-22,349.74908447265625,350.6211200394137,343.1256627737119,343.50776888081634,63345900
2022-03-23,344.7226257324219,350.434869929842,344.66384019189,346.8586100090721,70615500
2022-03-24,352.38470458984375,352.4337124805299,344.48752703699944,346.65287445604577,53555300
2022-03-25,352.09075927734375,353.3841010698633,347.76984231217006,352.3259014574051,57584200
2022-03-28,357.5385437011719,357.6365296052397,350.8367204981137,352.081054766585,56833900
2022-03-29,363.691650390625,364.31870630065805,358.6652759460801,361.44790195550183,68073000
2022-03-30,359.6744384765625,363.4858712268424,358.1851546485179,361.8202008406506,68757700
2022-03-31,355.21636962890625,360.1741506206063,354.3737268649104,359.821407400463,67011400
2022-04-01,354.5402526855469,356.2646784885006,351.3460985703984,355.480851296348,54527800
2022-04-04,361.8398132324219,361.84962079224846,355.1184054327063,355.3829404381518,45950200
2022-04-05,353.80548095703125,361.09518906450944,352.659102788854,360.37992491674953,62738700
2022-04-06,346.12384033203125,349.57272240658875,343.47837079626055,348.4655446371817,90077100
2022-04-07,346.9468078613281,349.1513554587088,341.64609205016194,345.12436629892636,63777400
2022-04-08,342.0968322753906,345.9572429238926,341.45996887320604,345.2028084199009,61956100
2022-04-11,334.0037536621094,338.7655632793222,333.6608179721349,337.84454966674974,66107400
2022-04-12,332.5928039550781,340.66633866728716,331.2112836878705,338.7753336516227,72790200
2022-04-13,339.3533630371094,340.41153271770617,332.2106205145378,332.935662149371,61367800
2022-04-14,331.59344482421875,339.96093858518634,331.3778877984903,339.44164619153594,73519400
2022-04-18,331.84808349609375,334.1506168334653,329.0066727376962,330.53515659120905,58560600
