Date,Close,High,Low,Open,Volume,RSI,RSI_2,SMA_50,EMA_50,MACD,MACD_Signal,MACD_Hist,ATR,CCI,RSI_slope,Bollinger_Upper,Bollinger_Lower,Bollinger_Middle,Bollinger_Width,VWAP,MACD_Delta,RSI_Delta,Momentum,Momentum_Change,Volatility,Volatility_Change,ROC,Williams_%R,TRIX,TSI,ADX,Short_Momentum,Trend_5D,Trend_10D,Volume_Trend,RSI_Bollinger_Middle,RSI_Bollinger_Upper,RSI_Bollinger_Lower,Gann_Angle_1D,Gann_Angle_2D,Gann_Up_Cycle_Length,Gann_Down_Cycle_Length,double_top,triple_top,triple_bottm,VIX_Close,SPY_Close,US10Y_Yield,US2Y_Yield,SPY_VIX_RATIO,YIELD_SPREAD_10Y_2Y,SPY_Change,VIX_Change,US10Y_Change,US2Y_Change,Day_Of_Week,Month,RSI_above_70,RSI_below_30,RSI_cross_down_70,RSI_cross_up_30,Bollinger_2pct_Lower,Bollinger_Strong,RSI_Bollinger_Strong_Above,RSI_Bollinger_Strong_Below,Target_Tomorrow,Target_3_Days,Target_Next_Week,NextLocalMaxPct,NextLocalMinPct,TrendDirection
2021-03-30,306.5020446777344,-0.9330413881836496,-0.8998393545442497,-0.9077454156018504,-0.2412771746809193,-0.5240789060603414,-0.5512392669461665,-0.8280247655314185,-0.8488706711310229,-0.4213440050923572,-0.5115958964484218,0.19548179348120995,0.024750096614342618,-0.15773919435838302,-0.32966433814299556,-0.9857429359038036,-0.8509389429826699,-0.9240736075702511,-0.5891983829776657,-1.7012166150798491,0.19548179348120995,-0.32966433814299556,-0.3787702238644304,-0.03181321458307699,0.024750096614342618,-0.6981832782243522,-0.17775984036687267,-0.5538139151041382,-0.6216460462652572,-0.5593510630682225,0.02713799510788696,-0.30984681152343857,-0.3787701031500136,-0.5477484421767513,-1.2251974478422105,0.8385706047967519,0.898567278318906,0.7676699521396994,-0.31602458179940063,-0.2612837515450831,-0.7554630053374819,1.0693096251573495,0.0,1.0,1.0,-0.007503048196547596,-1.0344180662326052,-1.2815343749825676,-1.414176204408698,19.01567507884226,1.712999951094389,-0.2812235804518154,-0.6902401327683593,0.029057522372611215,0.03293870419410945,1,3,0,0,0,0,0,0,0,1,0.01530289514797641,0.053225885623668104,0.05503930468576613,0.08360924259261675,0.01530289514797641,-1
2021-03-31,311.1924133300781,-0.8567384608894333,-0.8436622259309474,-0.878009569917631,0.24208508606088272,-0.11599907548717249,0.8885616561685128,-0.8271889472920317,-0.8477159378609185,-0.34291285596229304,-0.4820490717709501,0.353199993507644,0.011477849640245058,0.5878060460486658,1.0353393174837404,-0.9778911168640687,-0.8451683242854905,-0.9172095355642894,-0.5777489543806539,-1.6984154094386785,0.353199993507644,1.0353393174837404,0.6649184068858838,1.5444922418416949,0.011477849640245058,-0.15331994916727937,-0.08024305341787628,0.35739840692096864,-0.5829709440383404,-0.49344503346276186,-0.14356608006699484,0.4425720056876195,0.6649181949757778,-0.2914821615299716,-0.48991259677655596,0.8967254996969919,0.9540048596846515,0.8281102651224765,0.8322731766330891,0.3728904284596472,-0.10339802209128515,-0.7241059029697346,0.0,1.0,1.0,-0.045433258996367826,-1.0135700704785782,-1.264593293458714,-1.414176204408698,19.299426900714735,1.7330000512301922,0.3170915029840673,-0.16553676628566824,0.2601476726982124,-0.10470616289897115,2,3,0,0,0,0,0,0,0,1,0.01704632655801085,0.036631008674676155,0.049979636473043015,0.0704415242175929,0.01704632655801085,-1
2021-04-01,316.4971008300781,-0.8047792241300727,-0.751568622491158,-0.7874920396934038,0.2724486491274485,0.28966882376180153,1.2064805543807497,-0.8268651131159009,-0.8436983650752077,-0.1993555525276273,-0.42773230622161,0.6411969246406191,-0.02508838980732027,1.3136458954494885,1.029235102148499,-0.9650459873346919,-0.8304779923164176,-0.9033928097711733,-0.5915213287612818,-1.6884014049247023,0.6411969246406191,1.029235102148499,1.284567201832543,0.9169820508447607,-0.02508838980732027,-0.3493965705302828,0.1661030390365231,1.215276225147014,-0.519887174307048,-0.3645193781471377,-0.28249110088936646,1.5301544560794065,1.2845667924397985,0.8526160032659302,-0.1133537785075265,0.9475635026352961,1.0041086451090235,0.8792275483490873,0.9453049996824775,1.2827558824657186,0.5486669611549116,-0.7241059029697346,0.0,1.0,1.0,-0.4193149445031815,-0.957801008342911,-1.321345659074291,-1.4164685677216435,21.83797574068247,1.671000019647181,0.9189213257430939,-1.3161295355906484,-1.0801678530836123,-0.24235102999205174,3,4,0,0,0,0,0,0,0,1,0.019964753561790755,0.021720904404666987,0.0386357042350012,0.053732931815392126,0.01925643071043355,1
2021-04-05,322.8158874511719,-0.7114620464068326,-0.6980228762587272,-0.7343083395770388,-0.35579490327618,0.7038942600348501,1.3202860153812759,-0.8254980219904188,-0.8363742739802976,0.008966883952948571,-0.3397587782435289,1.0325197922037628,-0.0102711754803615,1.870048565909936,1.0508928700170301,-0.928341237958867,-0.8380107769593792,-0.8883134618291143,-0.32613705642904767,-1.6751906702954877,1.0325197922037628,1.0508928700170301,1.4487164631763356,0.24291660888355215,-0.0102711754803615,0.08312241570818384,0.5082184934922617,1.1399960791557475,-0.4226449082119025,-0.17387309283029168,-0.2999640247720043,1.7601787111118077,1.4487160014690714,1.252431018289495,-0.297321837320927,0.9985055552979815,1.0318378995364574,0.9539863059204634,1.131894541656207,1.498889027457367,1.2007319444011084,-0.7241059029697346,0.0,1.0,1.0,-0.3145558232283073,-0.8828769451011472,-1.2866166085611357,-1.4132592593397115,21.434064629193745,1.7050000289455056,1.2360108624822777,0.3639810988293173,0.5836702101007228,0.0879966356483287,0,4,0,0,0,0,0,1,0,1,-0.0006944581652294269,0.012173532106305984,0.016976505362860064,0.03310720114168696,-0.0006944581652294269,1
2021-04-06,322.5917053222656,-0.6985040086598407,-0.656711430141782,-0.6871489919234225,-0.7572624827413696,0.6807449643050622,1.1963139901840696,-0.8239409778921974,-0.8294603027378928,0.16644896703739273,-0.23572481696855208,1.2192523938719775,-0.1252230313083359,1.775670427653504,-0.05603315211172981,-0.9183767744619925,-0.8063407900884936,-0.8676029294152823,-0.46206496789043455,-1.663915856329607,1.2192523938719775,-0.05603315211172981,1.4348911562888522,-0.020456890192881483,-0.1252230313083359,-1.0092056110300305,1.1882282292120745,0.9949063506987506,-0.3068621338327211,-0.02469148834726018,-0.30215557671674664,0.8823054761542508,1.4348906989877226,0.7788986993396151,-1.1209489678201243,0.9741671702174624,1.0183525621971925,0.918517532634698,-0.07198140776201775,0.7650651541789385,-0.7554630053374819,0.17260186109380735,0.0,1.0,1.0,-0.27662561242848704,-0.8860036393440182,-1.340827806899324,-1.4132592593397115,21.173145248275834,1.6410000184550881,-0.09721729177602675,0.10336703129250399,-1.033949823018492,-0.10470616289897115,1,4,0,0,0,0,0,1,0,1,0.002417913314037832,0.01901314815454249,0.029562890200587756,0.0338251494581477,0.002417913314037832,1
2021-04-07,323.3717041015625,-0.7030857164223179,-0.6652641342656062,-0.6923903376356022,-0.8265719297167734,0.7325508779092644,1.2405575794625023,-0.8228895022270281,-0.8223898585457285,0.29753016014484457,-0.12448458339022381,1.303038799298194,-0.22330580841303363,1.437711799927254,0.13366658505864779,-0.8902355364304555,-0.8083603318785828,-0.8541906275595148,-0.28356314664448423,-1.6534100480887117,1.303038799298194,0.13366658505864779,1.6873543731369012,0.3736069412697551,-0.22330580841303363,-0.8672105466230138,1.163181584691907,1.0925985426258669,-0.1809417558975229,0.10708085322521518,-0.3187159956366476,0.03161604741022653,1.6873538353755166,0.9446105656013276,-1.2042404867875574,0.969045014815707,0.9984268214949152,0.9289462637705914,0.1127832289712224,0.029924877749792498,-0.10339802209128515,-0.7241059029697346,0.0,0.0,1.0,-0.4500202220063575,-0.879879056517716,-1.3433689741767125,-1.415551622652657,22.383534023609776,1.6429999973624945,0.058722143554642524,-0.6722143330141549,-0.09418994562548756,-0.24235102999205174,2,4,0,0,0,0,0,1,0,1,0.010433791445346105,0.015228509271775924,0.01474588542883686,0.031331479343057786,0.010433791445346105,1
2021-04-08,326.7456970214844,-0.6665696940202239,-0.6077706002626044,-0.6369784726811922,-0.9244643173954763,0.9534569630357139,1.3430106061354838,-0.8210393015674344,-0.8137470042954525,0.44576471034326665,-0.0038135269197605687,1.4126897696030178,-0.2987975973166244,1.458931060398212,0.5616322778806057,-0.8569706719878291,-0.8098559577733345,-0.837896929562756,-0.0794909298454913,-1.6413544873362376,1.4126897696030178,0.5616322778806057,1.5244734218710694,-0.2410350717115107,-0.2987975973166244,-0.6770514468134867,0.9780172749256527,1.2192135331828542,-0.04311506370022381,0.25914838976056676,-0.291674983376742,0.5728057136928182,1.5244729360199876,1.6248526208639205,-0.8740311920299813,0.9879841372276787,0.9996157849687887,0.9662900717870795,0.590066138022291,0.5074956884739362,0.5486669611549116,-0.7241059029697346,0.0,0.0,1.0,-0.48795008830239667,-0.8547312247794497,-1.361157044142223,-1.4178439859656025,22.768415028241137,1.6269999695941806,0.37895172076005046,-0.18386189565694847,-0.3714962894895434,-0.24235102999205174,3,4,0,0,0,0,0,1,0,1,0.006058204302442102,0.016473825099798698,0.01948789008259515,0.02068189729464528,0.00035809008534106774,1
2021-04-09,328.7251892089844,-0.6397392759009289,-0.6185586209161156,-0.648506307281161,-0.6118511886006596,1.0778293554570686,1.3663403220707213,-0.8161935802667449,-0.804357893003727,0.5846050027889763,0.12239456234113083,1.4770681409311888,-0.34725458416534993,1.2385913597317126,0.31732082445453597,-0.8203955653329725,-0.8216741788585996,-0.8249960879632762,0.20558384948722802,-1.625987338052323,1.4770681409311888,0.31732082445453597,1.159289303793701,-0.5404109513493214,-0.34725458416534993,-0.4494866507754798,1.2134057161636689,1.2185856153693484,0.10259786938407425,0.40910133368731816,-0.23657111661274335,0.7512562182526075,1.1592889343271349,1.821329957198698,0.06719939675904024,0.9949304228134814,0.9825574601295034,0.9983058739826121,0.33348446120948416,0.666699460286094,1.2007319444011084,-0.7241059029697346,0.0,0.0,1.0,-0.5349111212192411,-0.8160310171871886,-1.3323573166255016,-1.418760931248082,23.29121601413975,1.6630000085569918,0.6040930657020648,-0.22103791543126267,0.4758293642998861,-0.1597641071723679,4,4,0,0,0,0,0,1,0,1,-0.0013050904748540778,-0.0017798545016291351,0.01453563315687349,0.01453563315687349,-0.005665789705530258,1
2021-04-12,328.2961730957031,-0.6426184811643539,-0.5947456818618126,-0.6175910955088152,-1.1154418772865173,1.0224506333306853,0.8761595052791316,-0.8119715840186621,-0.7955721763487664,0.6779837204428252,0.24331678776765053,1.4156100788970254,-0.4505466569089099,1.027180312318926,-0.13760071453882375,-0.7908245801905487,-0.8233442230552535,-0.8106795344932856,0.38626267375966866,-1.615140996825274,1.4156100788970254,-0.13760071453882375,0.462035893564362,-1.031819652486036,-0.4505466569089099,-0.9110596673657354,1.573071262006159,1.1729135773453314,0.24527671265746429,0.525243542458059,-0.18540324033188746,0.17829706856011657,0.46203574631309974,1.4136987904053648,-0.6379205137919141,0.9718341533964603,0.9446018983465722,0.9909919101186462,-0.10966991229790919,0.1619418866462092,-0.7554630053374819,0.17260186109380735,0.0,1.0,0.0,-0.4951750215990409,-0.8140766228186305,-1.3247339157695452,-1.415551622652657,22.99657624713644,1.6649999525398016,-0.01201454440326132,0.12082098209235498,0.09068033810832782,0.0879966484675062,0,4,0,0,0,0,0,0,0,1,0.011673225899918838,0.01467305606664083,0.006564376898249416,0.01586142422540176,-0.004366397774821524,1
2021-04-13,332.1284484863281,-0.5905281013015874,-0.5514615012900665,-0.5887719979193756,-0.9043242231979013,1.2693625376199538,1.2609070940689937,-0.804887269030852,-0.7850300766956119,0.7992923810940404,0.3659791669147639,1.435842623408255,-0.48787549066119423,1.0800544102737797,0.6274488782733151,-0.753675661624975,-0.8321276200416194,-0.7959891625889979,0.6526821495616082,-1.600077416242782,1.435842623408255,0.6274488782733151,0.8672170732732923,0.5996047602290754,-0.48787549066119423,-0.35581568974783584,1.8830552110236933,1.196122261328128,0.3907607032381341,0.6697700427972514,-0.07968554920938305,0.4503529287798509,0.8672167968904155,1.7123371066782915,-0.1262820496921307,0.9965142323500077,0.9459626168147138,1.0398531756006684,0.6743879903189957,0.40785409614270396,-0.10339802209128515,-0.7241059029697346,0.0,0.0,0.0,-0.5421360545158854,-0.798180489083065,-1.3687804449981795,-1.4132592593397115,23.424899434611447,1.6080000260844827,0.21987038497409905,-0.22147284234185374,-0.8490777027580111,0.03293870419410945,1,4,0,0,0,0,0,0,0,1,-0.012008433193040456,0.004139872656763622,-0.012302005341267285,0.004139872656763622,-0.0158545499318444,1
2021-04-14,328.1401062011719,-0.5918375901217113,-0.5823793572164188,-0.554583083010152,-0.33757955492297154,0.7545270231931228,-0.5475104422597215,-0.8010025672026627,-0.7770878722433474,0.8225203776334589,0.46907307270446735,1.2083224891033753,-0.4965650485595087,0.7661532842006352,-1.300412926191407,-0.7321037721555572,-0.8325776381627817,-0.785166654442366,0.7778932364062539,-1.5814605795488699,1.2083224891033753,-1.300412926191407,0.3902277272002904,-0.7058645574734445,-0.4965650485595087,-0.11474527409772402,1.260536425192184,0.8189197271748743,0.5180382930878593,0.7119710748201133,-0.04611798044544215,-0.07497864776462972,0.3902276028343574,1.5352148957094018,0.23329553830668073,0.9037193407163137,0.8447542654463214,0.9567620185370984,-0.7645694446325473,-0.0645604647018601,-0.7554630053374819,0.17260186109380735,0.0,1.0,1.0,-0.48072549950953347,-0.8165521328943338,-1.356074709587446,-1.4132592593397115,22.877729969948312,1.623000011779368,-0.34921202103539967,0.20758907814753752,0.1831163982385683,-0.10470616289897115,2,4,0,0,0,0,0,0,0,1,0.015155645271167296,0.007043109529462696,0.008261338414944624,0.016344578630355093,-0.0038928639353005977,1
2021-04-15,333.11328125,-0.5783563105371566,-0.5751429268407653,-0.572659803592661,-0.6268260832013958,1.0860762963676907,0.6225367391589482,-0.7971589505671204,-0.7667307445840087,0.9045194766730225,0.5690720388627458,1.1723380222649995,-0.49078121903709016,0.7738902700327034,0.841652624417117,-0.7004570186993323,-0.8384095803047493,-0.7718386006617336,0.9923059481113169,-1.5641698972418712,1.1723380222649995,0.841652624417117,0.5428824461340156,0.22590655017174838,-0.49078121903709016,0.007084116392872983,1.6122425447873496,1.2019560704291257,0.6416039800046904,0.8075110333305714,0.001254709692346468,0.0919412559527248,0.5428822731168836,1.5315762789398575,0.837214234251045,0.9432389398668556,0.8646961046744043,1.0164018901880014,0.8843082439057509,0.08686640234298201,-0.10339802209128515,-0.7241059029697346,0.0,0.0,0.0,-0.5565855766053929,-0.7589583239166036,-1.447556125716178,-1.415551622652657,23.709605992643183,1.519999971613288,0.9138815975561045,-0.33348379356394947,-1.7118099787447025,-0.24235102999205174,3,4,0,0,0,0,0,0,0,1,0.0011711833202387514,-0.015222085087420992,-0.018764126757507885,0.0011711833202387514,-0.018764126757507885,1
